barre_ratio,avg_chord_stretch,avg_position_shift,max_position_shift,total_position_shift,avg_string_jump,Title,Composer,Difficulty,source
0.03557312252964427,3.1884057971014492,2.2566137566137567,14.0,568.6666666666667,1.0595238095238095,Carora (Valse Venezolano),Antonio Lauro,14,dada_gp
0.004310344827586207,1.1232876712328768,1.4336219336219338,7.0,331.1666666666667,0.8311688311688312,Choros,Domingo Semenzato,5,dada_gp
0.03667481662591687,1.2708333333333333,2.746078431372549,14.0,1120.4,1.161764705882353,Cinq Preludes: Prelude No.  4,Heitor Villa-Lobos,9,dada_gp
0.008849557522123894,2.5,1.5758928571428572,7.0,176.5,0.5803571428571429,Courante,Silvius Leopold Weiss,6,dada_gp
0.0,0.0,1.962962962962963,7.0,212.0,0.37037037037037035,"Dancing Game: Rialto Bridge (Three Venetian Scenes, No. 2)",Paul Fetler,12,dada_gp
0.0,0.12244897959183673,1.47,5.0,294.0,1.275,Danza Del Altiplano (Sobre un tema folklorico) (No.1 des Trois Pieces Latino-Americaines),Leo Brouwer,9,dada_gp
0.027607361963190184,2.175324675324675,1.7287179487179485,8.0,561.8333333333333,0.5230769230769231,Danza Mora,Francisco Tarrega,18,dada_gp
0.0,5.016393442622951,2.547619047619048,9.0,606.3333333333334,1.1890756302521008,Dedicatoria from 'Cuentos de la Juventud',Enrique Granados,7,dada_gp
0.0,2.3043478260869565,1.3099415204678364,4.666666666666667,74.66666666666667,0.7192982456140351,El Decameron Negro: II. La Fuite des Amants par la Vallee des Echos,Leo Brouwer,14,dada_gp
0.020320855614973262,3.3644578313253013,2.3132048536759457,12.0,2160.5333333333333,0.512847965738758,Elogio De La Danza,Leo Brouwer,9,dada_gp
0.0,3.4242424242424243,2.543290043290043,13.0,195.83333333333331,0.5064935064935064,Estudio (Version 2),Francisco Tarrega,3,dada_gp
0.0,0.0,1.8851674641148326,12.0,394.0,1.3014354066985645,Estudios Sencillos: I,Leo Brouwer,4,gaps
0.025,2.1363636363636362,1.3500697350069735,4.0,322.6666666666667,0.4602510460251046,"Etude, Op. 29 no. 1",Fernando Sor,7,dada_gp
0.0,0.0,1.2596063730084348,7.0,1344.0,1.3870665417057169,"Etude, Op. 6 no. 11",Fernando Sor,7,gaps
0.005780346820809248,2.202797202797203,1.939621913580247,9.0,1675.8333333333335,0.5717592592592593,Fantasia,John Dowland,11,dada_gp
0.007920792079207921,2.1951219512195124,1.7083333333333333,8.0,861.0,0.6686507936507936,Fantasia (que contrahaze la harpa en la manera de Luduvico),Alonso Mudarra,9,dada_gp
0.0,2.168539325842697,1.4785087719298244,4.5,561.8333333333333,0.42894736842105263,Folias,Gaspar Sanz,4,dada_gp
0.0,2.8850574712643677,1.9402738432483477,7.0,684.9166666666667,0.3314447592067989,Folias,Gaspar Sanz,4,dada_gp
0.0,3.3197278911564627,1.8148531951640758,13.5,1401.0666666666666,0.4261658031088083,Fuga No. 1,Leo Brouwer,11,gaps
0.004306632213608958,2.8505747126436782,2.0968103448275865,12.0,2432.3,0.5172413793103449,"Fugue, BWV 1000",J.S. Bach,15,dada_gp
0.0,2.371794871794872,1.734159779614325,8.0,419.6666666666667,0.6363636363636364,"Gavotte en Rondeau from Lute Suite IV and Violin Partita III, BWV 1006",J.S. Bach,13,dada_gp
0.0,2.5,1.7277486910994764,5.0,330.0,1.130890052356021,Gavotte No. 1 (from Cello Suite No. 6); BWV 1012,J.S. Bach,9,dada_gp
0.0,1.7076923076923076,1.6787878787878787,6.0,831.0,0.5131313131313131,Gavotte No. 1 (from Lute Suite No. 3); BWV 995,J.S. Bach,11,dada_gp
0.0014577259475218659,2.188976377952756,2.511435523114355,12.0,1720.3333333333333,1.0204379562043795,Gavotte No. 2 (from Cello Suite No. 6); BWV 1012,J.S. Bach,7,dada_gp
0.015424164524421594,3.0704225352112675,1.4205326460481098,5.5,551.1666666666666,0.18041237113402062,"Grand Sonata, Op. 22: iii. Minuet and Trio",Fernando Sor,7,dada_gp
0.027972027972027972,3.1637426900584797,2.175438596491228,14.0,620.0,0.5368421052631579,Grand Vals,Francisco Tarrega,11,dada_gp
0.0,1.5227272727272727,0.9797979797979798,3.0,97.0,0.15151515151515152,Greensleeves,Anonymous,5,dada_gp
0.0035149384885764497,2.045112781954887,1.7725938967136148,7.0,1006.8333333333333,0.5246478873239436,Guardame las vacas,Luys de Narvaez,8,dada_gp
0.0,1.6153846153846154,1.6626068376068377,5.0,648.4166666666667,0.5615384615384615,"Jesu, Joy of Man's Desiring",J.S. Bach,3,dada_gp
0.0,1.421875,1.7066666666666668,6.5,298.6666666666667,0.5257142857142857,"Jesu, Joy of Man's Desiring",J. S. Bach,9,dada_gp
0.0,0.0,1.591549295774648,4.0,113.0,0.5915492957746479,"Jesu, Joy of Man's Desiring (from Cantata No. 147, ""Herz und Mund und Tat und Leben"")",J.S. Bach,6,dada_gp
0.0,1.475,1.5313092979127134,4.5,807.0,0.5028462998102466,"Jesu, Joy of Man's Desiring (from Cantata No. 147)",J.S. Bach,16,dada_gp
0.015021459227467811,3.6115107913669067,2.3222222222222224,12.333333333333334,1079.8333333333335,0.42795698924731185,Julia Florida (Barcarola),Agustin Barrios Mandore,8,dada_gp
0.011363636363636364,1.6,2.9348659003831417,12.0,255.33333333333334,1.0229885057471264,Lagrima,Francisco Tarrega,4,dada_gp
0.007575757575757576,1.5098039215686274,3.0559796437659035,12.0,400.33333333333337,1.1526717557251909,Lagrima,Francisco Tarrega,4,dada_gp
0.0,2.584,1.4607843137254901,7.0,695.3333333333333,0.6764705882352942,Larghetto,Matteo Carcassi,5,dada_gp
0.09123649459783914,6.127358490566038,3.1475351037851036,13.0,2618.7492063492064,0.34375,Last Django in Paris,Joe Puma,7,dada_gp
0.0,1.0,1.671497584541063,5.0,346.0,1.3623188405797102,"Lesson, Op. 60 no. 5",Fernando Sor,2,dada_gp
0.01614391143911439,2.748148148148148,4.891016766651284,14.75,10598.833333333334,1.8121827411167513,Leyenda,Isaac Albeniz,15,dada_gp
0.015102974828375287,3.272727272727273,4.732142857142857,12.0,10335.0,1.7426739926739927,Leyenda (Asturias) from Suite Espanola,Isaac Albeniz,15,dada_gp
0.005477308294209703,3.5918367346938775,2.572435395458105,25.0,3285.0,1.1433046202036021,Libra Sonatine: A. India,Roland Dyens,15,dada_gp
0.0,1.9069767441860466,1.4662004662004664,5.0,209.66666666666669,0.4825174825174825,"Lute Suite, BWV 996: v. Bouree",J.S. Bach,7,dada_gp
0.0,1.8493150684931507,1.206451612903226,4.5,187.0,0.4129032258064516,March (from the Notebook of Anna Magdalena Bach),C.P.E. Bach,7,dada_gp
0.015384615384615385,4.821428571428571,2.3809523809523814,18.0,616.6666666666667,0.43243243243243246,Maria (Gavotta),Francisco Tarrega,12,dada_gp
0.023809523809523808,3.4939759036144578,2.23006379585327,12.0,466.08333333333337,0.5598086124401914,"Marieta, Mazurka",Francisco Tarrega,8,dada_gp
0.006944444444444444,2.4166666666666665,1.808857808857809,12.0,258.6666666666667,0.44755244755244755,Mazurka en sol,Francisco Tarrega,7,dada_gp
0.007518796992481203,2.983948635634029,1.8958142576847614,13.0,5797.400000000001,0.762589928057554,"Menuet 1 (from Partita #3 for Violin, BWV 1006)",J.S. Bach,6,dada_gp
0.0,3.746031746031746,2.7833843017329256,10.0,1820.3333333333333,1.0948012232415902,"Menuet 1 (from Suite #1 for Violoncello, BWV 1007)",J.S. Bach,4,dada_gp
0.0,3.708791208791209,2.1836990595611288,8.5,1393.2,0.6426332288401254,"Menuet 2 (from Suite #1 for Violoncello, BWV 1007)",J.S. Bach,6,dada_gp
0.0055248618784530384,1.8940397350993377,1.7600246002460025,12.0,953.9333333333334,0.9317343173431735,Milonga del Angel (Milonga),Astor Piazzolla,12,dada_gp
0.0,2.456953642384106,1.712287104622871,8.5,938.3333333333333,1.0967153284671534,Miniature No. 12: Prelude,Alain Reiher,7,dada_gp
0.0,1.7704918032786885,1.72992700729927,4.5,237.0,0.44525547445255476,Minuet,J.S. Bach,5,dada_gp
0.0,1.3518518518518519,1.8860294117647058,5.0,256.5,0.49264705882352944,Minuet (Pg. 3),J.S. Bach,5,dada_gp
0.0,1.8974358974358974,0.9642857142857143,4.0,121.5,0.10317460317460317,Minuet No. 2 (from Cello Suite No. 1); BWV 1007,J.S. Bach,6,dada_gp
0.001564945226917058,3.8958333333333335,2.8968129571577848,14.0,1848.1666666666667,1.158307210031348,Minuet No. 2 (from Cello Suite No. 2); BWV 1008,J.S. Bach,5,dada_gp
0.007009345794392523,4.209677419354839,2.482669789227166,8.666666666666668,1060.1,0.2786885245901639,Minueto en La,Agustin Barrios Mangore,6,dada_gp
0.0916030534351145,2.76056338028169,1.65,11.25,214.5,0.2692307692307692,Minueto en La (no. 2),Agustin Barrios Mandore,14,dada_gp
0.0,1.9444444444444444,0.9310344827586207,2.0,27.0,0.06896551724137931,Moderato,Dionisio Aguado,1,dada_gp
0.0,1.6166666666666667,1.0954198473282444,3.0,143.5,0.6870229007633588,"Moderato, Op. 31 no. 1",Ferdinando Sor,1,dada_gp
0.0,1.3357142857142856,2.282994923857868,11.0,899.5,1.5,"Moderato, Op. 35 no. 16",Fernando Sor,7,dada_gp
0.0,1.1585365853658536,1.77,3.5,442.5,1.132,"Moderato, Op. 35 no. 2",Fernando Sor,1,dada_gp
0.015151515151515152,2.4285714285714284,1.7692307692307694,5.0,115.00000000000001,0.46153846153846156,Mrs. Winter's Jump,John Dowland,5,dada_gp
0.0,2.6526315789473682,1.5797101449275361,7.0,218.0,0.5942028985507246,Musette (Pg. 11),J.S. Bach,6,dada_gp
0.00505902192242833,2.9322033898305087,2.12964527027027,10.0,1260.75,0.8023648648648649,Nocturne; Op. 9 no. 1,Frederic Chopin,18,dada_gp
0.0,2.4296296296296296,1.8235148514851487,9.0,736.7,0.8242574257425742,Nuevos Estudios Sencillos: II - Omaggio a Mangore,Leo Brouwer,4,dada_gp
0.0,3.5384615384615383,2.1829954954954953,12.0,323.0833333333333,0.918918918918919,Nuevos Estudios Sencillos: III - Omaggio a Caturla,Leo Brouwer,3,dada_gp
0.0,2.1780821917808217,1.5733333333333333,4.0,354.0,0.68,Nuevos Estudios Sencillos: IX - Omaggio a Symanowski,Leo Brouwer,4,dada_gp
0.0,3.0,1.2171717171717171,3.0,241.0,1.1262626262626263,Nuevos Estudios Sencillos: V - Ommagio a Tarrega,Leo Brouwer,6,gaps
0.0007518796992481203,2.8322295805739515,2.155530474040632,11.75,2864.7,1.054928517682468,Overture,Ferdinand Carulli,8,dada_gp
0.0,1.686046511627907,1.1166666666666667,3.0,138.46666666666667,0.28225806451612906,Packington's Pound,Anonymous,2,dada_gp
0.0,2.7115384615384617,2.5973176316650313,13.0,2646.666666666667,1.2139352306182531,Parabola,Leo Brouwer,18,dada_gp
0.0,2.0,1.7444444444444445,10.0,1413.0,0.6222222222222222,Partita II: BWV 1004: i. Allemande,J.S. Bach,12,dada_gp
0.005952380952380952,1.9652777777777777,1.9356681569796323,9.0,1298.8333333333333,0.6438152011922503,Partita III: BWV 1006: iii. Gavotte en Rondeau,J.S. Bach,13,dada_gp
0.01948051948051948,2.4571428571428573,1.5370370370370372,7.0,235.16666666666669,0.13071895424836602,"Partita, BWV 1002: v. Sarabande",J.S. Bach,7,dada_gp
0.019801980198019802,1.9202898550724639,1.4212271973466004,8.25,285.6666666666667,0.1691542288557214,Passacaille,Robert de Visee,6,dada_gp
0.029411764705882353,1.8803827751196172,2.486148346738159,12.0,927.3333333333334,0.5093833780160858,Patchwork (4 Etudes) - Etude No. 1,Jean-Maurice Mourat,5,dada_gp
0.03968253968253968,1.937219730941704,1.2492031872509963,14.0,313.55000000000007,0.1752988047808765,Patchwork (4 Etudes) - Etude No. 3,Jean-Maurice Mourat,6,dada_gp
0.0,3.1458333333333335,1.9184848484848485,7.0,316.55,0.2545454545454545,Pavana,Gaspar Sanz,2,dada_gp
0.0457516339869281,2.5247524752475248,1.119298245614035,4.0,170.13333333333333,0.20394736842105263,Pavana I,Luis Milan,3,dada_gp
0.0,1.7666666666666666,1.698364008179959,6.0,276.8333333333333,0.6687116564417178,Pavana VI,Luis Milan,4,gaps
0.0,2.3164556962025316,1.844884488448845,7.0,559.0,0.8943894389438944,Pavana: No. II,Luis Milan,5,gaps
0.003215434083601286,1.7415730337078652,1.511290322580645,5.0,468.5,0.603225806451613,Pavana: No. III,Luis Milan,4,gaps
0.004484304932735426,1.7540983606557377,1.7597597597597596,6.0,390.66666666666663,0.6081081081081081,Pavana: No. IV,Luis Milan,3,gaps
0.0,1.8,1.8148148148148149,6.0,277.6666666666667,0.8954248366013072,Pavana: No. V,Luis Milan,4,gaps
0.010834236186348862,2.5287671232876714,1.7612075198843096,12.0,1623.8333333333335,0.559652928416486,Pavane,Gabriel Faure,11,dada_gp
0.0262582056892779,1.559228650137741,1.2353801169590641,11.0,563.3333333333333,0.18640350877192982,Petites Pieces Intimes: 5. La Petite Allemande aux Yeux Noirs,Francis Kleynjans,4,dada_gp
0.0,0.0,1.1428571428571428,5.0,160.0,1.6857142857142857,Pieza Sin Titulo No. 3,Leo Brouwer,10,dada_gp
0.0,1.75,1.9150702426564494,11.0,999.6666666666666,0.5517241379310345,Prelude,J.S. Bach,9,dada_gp
0.0,2.9404761904761907,2.6597264747907734,14.0,4343.333333333333,1.2180036742192284,Prelude from Cello Suite No. 1,J. S. Bach,8,dada_gp
0.0,3.0,1.3244485294117647,4.0,720.5,1.5091911764705883,Prelude No. 6 (Well-Tempered Clavier book 1),J.S. Bach,14,dada_gp
0.0,3.152,2.170138888888889,10.0,1093.75,0.878968253968254,"Prelude, BWV 999",J.S. Bach,7,dada_gp
0.0,5.0,1.7911706349206349,12.0,902.75,0.9722222222222222,"Prelude, BWV 999",J.S. Bach,7,gaps
0.007142857142857143,3.169230769230769,1.883693045563549,8.666666666666666,261.8333333333333,0.5323741007194245,Preludio No. 1,Francisco Tarrega,6,dada_gp
0.0011494252873563218,4.866666666666666,2.1582278481012658,14.0,1875.5,1.2117376294591484,"Preludio, Op. 5 no. 1",Agustin Barrios Mandore,11,dada_gp
0.004347826086956522,2.6625,1.9621542940320233,8.0,449.33333333333337,0.6375545851528385,Queen Elizabeth's Galliard,John Dowland,7,dada_gp
0.0,7.5,0.8863095238095238,12.0,1116.75,0.9865079365079366,Recuerdos de la Alhambra,Francisco Tarrega,12,dada_gp
0.0,7.5,0.8820030698388335,12.0,1149.25,1.002302379125096,Recuerdos de la Alhambra,Francisco Tarrega,12,dada_gp
0.0,7.5,0.7447175011483693,10.0,1621.25,1.0647680293982544,Recuerdos de la Alhambra,Francisco Tarrega,12,dada_gp
0.0,3.5833333333333335,3.0142857142857142,12.0,422.0,1.1214285714285714,Romance,Anonymous,6,dada_gp
0.0,3.375,2.5099337748344372,12.0,379.0,0.5562913907284768,Rosita (Polka),Francisco Tarrega,9,dada_gp
0.0,1.2,3.2202729044834313,15.0,1101.3333333333335,1.0964912280701755,"Rosita, Polka",Francisco Tarrega,9,gaps
0.0,2.4545454545454546,1.7653508771929822,5.0,134.16666666666666,0.4473684210526316,Rujero,Gaspar Sanz,5,dada_gp
0.0,3.6341463414634148,2.0662983425414363,10.0,374.0,0.3701657458563536,Saltarello,Anonymous,2,dada_gp
0.012170385395537525,2.246794871794872,1.407350948509485,6.666666666666667,692.4166666666666,0.21544715447154472,"Sicilienne, Op. 124 no. 23",Ferdinando Carulli,8,dada_gp
0.0,1.6666666666666667,1.651851851851852,10.0,1338.0,0.854320987654321,"Sonata I, BWV 1001: iv. Presto",J.S. Bach,14,gaps
0.014285714285714285,1.7226277372262773,1.3732057416267942,4.0,287.0,0.15789473684210525,Sonate L. 483,Domenico Scarlatti,10,dada_gp
0.0,4.0,1.2298850574712643,7.0,535.0,1.4068965517241379,"Studio in Si Minore, Op. 35 no. 22",Fernando Sor,4,gaps
0.0,0.0,1.3884297520661157,4.0,168.0,1.43801652892562,Study,Dionisio Aguado,3,dada_gp
0.0,1.7777777777777777,2.0780572419774503,10.0,2396.0,1.1569817866435386,Study,Dionisio Aguado,5,dada_gp
0.0036363636363636364,2.111111111111111,1.682360097323601,6.0,460.9666666666667,0.708029197080292,Study in E minor; Op. 48,Mauro Giuliani,3,dada_gp
0.0,1.4927536231884058,1.6691176470588236,6.0,227.0,1.125,"Study in E, Op. 44 no. 3",Fernando Sor,7,dada_gp
0.03125,2.8125,1.5249343832020998,4.666666666666666,193.66666666666669,0.09448818897637795,Study No. 3,Fernando Sor,4,dada_gp
0.0,1.2578125,1.7176470588235293,6.0,438.0,1.0862745098039215,Study No. 3,Fernando Sor,9,dada_gp
0.0,1.5833333333333333,1.5793650793650793,5.0,398.0,1.626984126984127,Study No. 6,Fernando Sor,3,dada_gp
0.0,1.5555555555555556,1.4921259842519685,5.0,379.0,1.2677165354330708,"Study, 31 no. 17",Fernando Sor,3,gaps
0.0,2.1758241758241756,1.4675925925925926,7.0,792.5,0.987037037037037,"Study, Op. 100 no. 2",Mauro Giuliani,2,dada_gp
0.0,2.033333333333333,1.4790856031128405,4.0,760.25,1.0642023346303502,"Study, Op. 111 no. 11",Mauro Giuliani,10,dada_gp
0.0,1.1923076923076923,2.045510455104551,8.5,554.3333333333334,1.1291512915129152,"Study, Op. 139 no. 3",Mauro Giuliani,5,gaps
0.016241299303944315,0.9736842105263158,1.586046511627907,5.666666666666667,682.0,0.3186046511627907,"Study, Op. 29 no. 13",Fernando Sor,7,dada_gp
0.0,0.0,1.4167893961708395,8.0,962.0,1.9086892488954346,"Study, Op. 29 no. 19",Fernando Sor,8,dada_gp
0.01020408163265306,2.9473684210526314,1.523444160272805,12.0,595.6666666666667,0.4859335038363171,"Study, Op. 31 no. 10",Fernando Sor,8,dada_gp
0.07142857142857142,4.710843373493976,1.0489536621823616,9.333333333333334,233.91666666666666,0.13004484304932734,"Study, Op. 31 no. 12",Fernando Sor,7,dada_gp
0.0,1.5290697674418605,1.7391304347826086,7.0,600.0,1.7652173913043478,"Study, Op. 31 no. 4",Fernando Sor,5,dada_gp
0.0352760736196319,2.2493506493506494,1.4621095750128008,7.0,951.8333333333334,0.31643625192012287,"Study, Op. 35 no. 18",Fernando Sor,4,dada_gp
0.0,0.0,1.246684350132626,4.0,470.0,1.4588859416445623,"Study, Op. 35 no. 9",Fernando Sor,5,dada_gp
0.08994708994708994,2.4796747967479673,0.9459219858156027,5.75,177.83333333333331,0.2765957446808511,"Study, Op. 6 no. 6",Fernando Sor,8,dada_gp
0.002551020408163265,1.6206896551724137,1.7774936061381075,8.0,695.0,0.9411764705882353,"Study, Op. 60 no. 6",Matteo Carcassi,2,gaps
0.10068649885583524,0.8148148148148148,1.1744648318042812,7.0,512.0666666666666,0.5481651376146789,"Study, Op. 60 no. 7",Matteo Carcassi,3,dada_gp
0.0,1.68,1.8235294117647058,4.0,217.0,1.3445378151260505,"Study, Op. 60 no. 8",Matteo Carcassi,6,dada_gp
0.0028011204481792717,2.4796747967479673,1.8520599250936332,10.0,659.3333333333334,0.5337078651685393,"Suite 4 for Cello, BWV 1010: v.  Bouree I and II",J.S. Bach,7,dada_gp
0.009174311926605505,2.4242424242424243,1.738095238095238,8.0,377.16666666666663,0.7972350230414746,Suite en Mi Menor: 2. Sesquialtera,Gaspar Sanz,8,dada_gp
0.020964360587002098,2.0146341463414634,1.6680672268907564,8.0,794.0,0.3949579831932773,Suite I: i. Passagio-Presto; BWV 996,J.S. Bach,14,dada_gp
0.0,2.8905109489051095,2.0291411042944785,9.5,661.5,0.4110429447852761,"Suite IV, BWV 1006a: vi.  Gigue",J.S. Bach,14,dada_gp
0.0,3.0,1.3125,4.0,388.5,1.4493243243243243,"Suite, BWV 1006a:  i. Prelude",J.S. Bach,16,dada_gp
0.009287925696594427,2.3518518518518516,1.5143374741200828,9.0,487.6166666666667,0.18944099378881987,"Suite, BWV 997: iii. Sarabande",J.S. Bach,8,dada_gp
0.019543973941368076,3.5714285714285716,2.0778867102396514,12.0,635.8333333333334,0.6045751633986928,Suneo (Mazurka),Francisco Tarrega,7,dada_gp
0.038910505836575876,1.588235294117647,1.5911458333333333,12.0,407.3333333333333,0.72265625,Tango En Skai,Roland Dyens,14,dada_gp
0.0,4.54,2.5817543859649126,16.0,1226.3333333333335,0.9978947368421053,Tarantos,Leo Brouwer,19,dada_gp
0.0,3.0,1.3816425120772946,4.5,95.33333333333333,0.028985507246376812,Tarleton's Resurrection,John Dowland,5,dada_gp
0.005272407732864675,1.8043478260869565,1.2871185446009388,5.0,731.0833333333333,0.5563380281690141,"The Last Rose of Summer, Op. 125 no. 2","Traditional Irish melody, arr. by Mauro Giuliani",7,dada_gp
0.0,0.5,1.6467236467236466,3.0,192.66666666666666,1.0,Theme and Variation No. 1 (from Theme Varie),Fernando Sor,7,dada_gp
0.0,1.6432748538011697,2.1908315565031984,14.0,1027.5,1.1663113006396588,Tua Imagem,Agustin Barrios Mandore,10,gaps
0.00463678516228748,3.251572327044025,2.19437564499484,14.0,1417.5666666666666,0.43962848297213625,"Vals, Op. 8 no. 3",Agustin Barrios Mandore,11,dada_gp
0.0,1.4271844660194175,1.273809523809524,5.0,463.6666666666667,1.0467032967032968,Valses Poeticos: 2,Enrique Granados,11,dada_gp
0.0,1.0,1.8778877887788779,10.0,1138.0,1.1006600660066006,Variacion al Estudio No. 3,Agustin Barrios Mangore,4,dada_gp
0.0,1.0,1.5078125,3.0,193.0,0.75,Variation No. 2 (from Les Folies D'Espagne,Fernando Sor,5,dada_gp
0.0,1.3841463414634145,1.8000230520977407,9.5,2602.833333333333,1.2081604426002766,Variations on a Theme of George Frideric Handel; Op. 107,Mauro Giuliani,7,gaps
