validated,Title,Composer,Difficulty,Reading,Max Position,Era,status,source,pdf_path,token_path,gp_path,scorehash,xml_path,file_path,barre_ratio,avg_chord_stretch,max_chord_stretch,avg_position_shift,fret_change_rate,arpeggio_density,avg_string_jump,max_string_jump,special_technique_ratio,avg_polyphony,total_notes,tempo_bpm
1,Adagio,Robert Schumann,3,2,IV,Romantic,found,dada_gp,,datasets/DadaGP-v1.1/R/Robert Schumann/Robert Schumann - Adagio.gp3.tokens.txt,datasets/DadaGP-v1.1/R/Robert Schumann/Robert Schumann - Adagio.gp3,,verified_pieces/dada/xml/Robert Schumann - Adagio.musicxml,,0.0,0.8636363636363636,4,1.4729458917835672,0.535483870967742,0.7752808988764045,0.6633266533066132,5,0.0,1.552,776,60.0
1,Adagio from Pathetique Sonata,Ludwig van Beethoven,11,7,XII,Classical,found,gaps,,,,jc1wc,datasets/gaps_v1/readable_musicxml/Ludwig Van Beethoven - Opus 13 Sonata Pathetique.xml,,0.003105590062111801,0.9378238341968912,3,1.5623488773747842,0.5096234309623431,0.5392156862745098,0.7813471502590673,5,0.0,1.2380952380952381,1196,
1,"Adagio, Aria, and Fugue; BWV 992: iii. Fugue",J.S. Bach,13,7,IX,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/bach-bwv992-iii-adagissimo.pdf,,,,verified_pieces/pdf/xml/bach-bwv992-iii-adagissimo.musicxml,,0.004132231404958678,1.3,4,1.845435684647303,0.5413533834586466,0.4842105263157895,0.7136929460580913,5,0.0,1.6528925619834711,400,50.0
1,"Agitato, Op. 38 no. 7",Napoleon Coste,7,4,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 38 No 7 by Napoleon Coste.pdf,,,,verified_pieces/pdf/xml/Opus 38 No 7 by Napoleon Coste.musicxml,gaps_v1/musicxml/Opus 38 No 1 by Napoleon Coste.xml,0.0035714285714285713,0.7589285714285714,3,1.7258064516129032,0.5820568927789934,0.5795454545454546,0.6344086021505376,3,0.0,1.6357142857142857,458,120.0
1,"Agitato, Op. 51 no. 3",Mauro Giuliani,5,3,II,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 51 No 3 by Mauro Giuliani.pdf,,,,verified_pieces/pdf/xml/Opus 51 No 3 by Mauro Giuliani.musicxml,,0.0,0.40350877192982454,2,1.3376168224299065,0.6845878136200717,0.9789473684210527,1.3831775700934579,5,0.0,1.302325581395349,280,120.0
1,Air,John Dowland,6,3,IV,Renaissance,found,pdf,pdf-20260524T103936Z-3-001/pdf/Air In E by John Dowland.pdf,,,,verified_pieces/pdf/xml/Air In E by John Dowland.musicxml,,0.05434782608695652,1.3076923076923077,3,1.672161172161172,0.5057471264367817,0.5,0.6043956043956044,5,0.0,1.9021739130434783,175,72.0
1,Air on a G String,J. S. Bach,9,6,V,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/BWV 1068 Air on G String by Johann Sebastian Bach.pdf,,,,verified_pieces/pdf/xml/BWV 1068 Air on G String by Johann Sebastian Bach.musicxml,,0.0,0.8773584905660378,20,1.4882920110192837,0.596401028277635,0.6190476190476191,0.6033057851239669,4,0.0,1.6049382716049383,390,35.0
1,"Aire de Zamba (from the ""Suite Andina"")",Agustin Barrios Mandore,10,7,XII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Suite Andina (Aire de Zamba) by Agustin Barrios Mangore.pdf,,,,verified_pieces/pdf/xml/Suite Andina (Aire de Zamba) by Agustin Barrios Mangore.musicxml,,0.016129032258064516,1.162162162162162,3,2.201347708894879,0.5378670788253478,0.4479166666666667,1.0,5,0.0,1.7419354838709677,648,105.0
1,Aire Sureno,Agustin Barrios Mandore,7,5,VII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/barrios-aire-sureno.pdf,,,,verified_pieces/pdf/xml/barrios-aire-sureno.musicxml,,0.0,1.4,4,2.7672413793103448,0.75,0.8977272727272727,1.6810344827586208,4,0.0,1.1367521367521367,133,105.0
1,Aires Andaluces,Agustin Barrios Mandore,13,4,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/barrios-andaluces.pdf,,,,verified_pieces/pdf/xml/barrios-andaluces.musicxml,,0.02063628546861565,1.3493589743589745,7,2.250286861732645,0.584,0.517557251908397,0.7986230636833046,4,0.0,1.5055889939810834,1751,170.0
1,Aires Criollos,Agustin Barrios Mandore,15,8,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/barrios-aires-criollos.pdf,,,,verified_pieces/pdf/xml/barrios-aires-criollos.musicxml,,0.011627906976744186,1.267515923566879,4,1.8205539358600582,0.4606918238993711,0.5923076923076923,0.5481049562682215,4,0.0,1.8517441860465116,637,130.0
1,Aires Mudejares,Agustin Barrios Mandore,12,5,VIII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/barrios-aires-mudejares.pdf,,,,verified_pieces/pdf/xml/barrios-aires-mudejares.musicxml,,0.0,0.0,0,3.1092436974789917,0.9159663865546218,0.8067226890756303,1.1596638655462186,5,0.0,1.0,120,125.0
1,"Allegretto in E Minor, Op. 47 no. 4",Fernando Sor,7,5,VII,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/sor-op47-4.pdf,,,,verified_pieces/pdf/xml/sor-op47-4.musicxml,,0.0,0.8055555555555556,3,1.7375886524822697,0.5168195718654435,0.6857142857142857,0.5957446808510638,5,0.0,1.7354497354497354,328,52.0
1,"Allegretto, Op. 114 no. 9",Ferdinando Carulli,2,3,V,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 114 No 9 Prelude by Ferdinando Carulli.pdf,,,,verified_pieces/pdf/xml/Opus 114 No 9 Prelude by Ferdinando Carulli.musicxml,,0.0,0.2,1,6.0119485294117645,0.6909722222222222,0.8638132295719845,1.2022058823529411,4,0.0,1.0586080586080586,289,120.0
1,"Allegretto, Op. 241 no. 14",Ferdinando Carulli,5,3,II,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 241 No 14 Andantino Grazioso by Ferdinando Carulli.pdf,,,,verified_pieces/pdf/xml/Opus 241 No 14 Andantino Grazioso by Ferdinando Carulli.musicxml,gaps_v1/musicxml/Andantino in G Major by Ferdinando Carulli.xml,0.0,0.18333333333333332,2,1.978494623655914,0.5653495440729484,1.0,0.5,3,0.0,1.7647058823529411,330,100.0
1,"Allegretto, Op. 35 no. 22",Fernando Sor,4,3,V,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 35 No 22 in B minor by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 35 No 22 in B minor by Fernando Sor.musicxml,gaps_v1/musicxml/Opus 35 No 17 in D by Fernando Sor.xml,0.0,0.8947368421052632,2,1.2767857142857142,0.7807308970099668,0.9710743801652892,1.1107142857142858,4,0.0,1.0747330960854093,302,80.0
1,"Allegretto, Op. 35 no. 8",Fernando Sor,4,2,IV,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/sor-op35-8.pdf,,,,verified_pieces/pdf/xml/sor-op35-8.musicxml,gaps_v1/musicxml/Opus 35 No 17 in D by Fernando Sor.xml,0.0,0.1836734693877551,1,1.7420178799489145,0.7012578616352201,0.776536312849162,1.0421455938697317,4,0.0,1.217557251908397,319,50.0
1,"Allegretto, Op. 38 no. 13",Napoleon Coste,7,3,VIII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 38 No 13 by Napoleon Coste.pdf,,,,verified_pieces/pdf/xml/Opus 38 No 13 by Napoleon Coste.musicxml,gaps_v1/musicxml/Opus 38 No 1 by Napoleon Coste.xml,0.0035460992907801418,1.0512820512820513,9,1.6429418742586002,0.4980544747081712,0.6310679611650486,0.46619217081850534,3,0.0,1.826241134751773,515,120.0
1,"Allegretto, Op. 5 no. 12",Matteo Carcassi,4,2,IX,Classical,found,dada_gp,,"datasets/DadaGP-v1.1/C/Carcassi, Mateo/Carcassi, Mateo - Allegretto Op5 No_12.gp3.tokens.txt","datasets/DadaGP-v1.1/C/Carcassi, Mateo/Carcassi, Mateo - Allegretto Op5 No_12.gp3",,"verified_pieces/dada/xml/Carcassi, Mateo - Allegretto Op5 No_12.musicxml",,0.0,0.3422818791946309,2,1.928360724820902,0.6956956956956957,0.5557768924302788,0.7610619469026548,5,0.0,1.2626262626262625,1000,100.0
1,"Allegretto, Op. 50 no. 22",Mauro Giuliani,3,2,II,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 50 No 22 by Mauro Giuliani.pdf,,,,verified_pieces/pdf/xml/Opus 50 No 22 by Mauro Giuliani.musicxml,,0.0,0.027777777777777776,1,1.84375,0.7589285714285714,0.5045871559633027,0.5217391304347826,4,0.0,1.2162162162162162,225,90.0
1,"Allegretto, Op. 51 no. 15",Mauro Giuliani,5,2,II,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 51 No 15 by Mauro Giuliani.pdf,,,,verified_pieces/pdf/xml/Opus 51 No 15 by Mauro Giuliani.musicxml,,0.0,0.8823529411764706,3,1.7365056818181819,0.8161209068010076,0.7095588235294118,0.9772727272727273,4,0.0,1.1274787535410764,398,115.0
1,"Allegretto, Op. 60 no. 7",Fernando Sor,3,3,I,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 7 by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 7 by Fernando Sor.musicxml,,0.0,0.6363636363636364,2,1.2984749455337692,0.7486338797814208,0.8440366972477065,0.9673202614379085,4,0.0,1.1948051948051948,184,108.0
1,"Allegretto, Op. 60 no. 8",Fernando Sor,1,1,I,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 8 by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 8 by Fernando Sor.musicxml,,0.0,0.631578947368421,2,1.6916666666666667,0.7,0.9583333333333334,1.5,4,0.0,1.3278688524590163,81,135.0
1,"Allegro in D Major, Op. 50 no. 26",Mauro Giuliani,6,3,VII,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 50 No 26 by Mauro Giuliani.pdf,,,,verified_pieces/pdf/xml/Opus 50 No 26 by Mauro Giuliani.musicxml,,0.0,0.4166666666666667,3,2.092057761732852,0.7410714285714286,0.5153061224489796,0.7545126353790613,4,0.0,1.2122302158273381,337,90.0
1,"Allegro Moderato, Op. 38 no. 23",Napoleon Coste,9,4,XII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 38 No 23 by Napoleon Coste.pdf,,,,verified_pieces/pdf/xml/Opus 38 No 23 by Napoleon Coste.musicxml,gaps_v1/musicxml/Opus 38 No 1 by Napoleon Coste.xml,0.0009643201542912247,0.4968152866242038,3,1.7276383526383525,0.7012417823228634,0.9897172236503856,1.2094594594594594,3,0.0,1.321118611378978,1370,92.0
1,"Allemande, BWV 996",J.S. Bach,9,6,VII,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/BWV 996 Allemande by Johann Sebastian Bach.pdf,,,,verified_pieces/pdf/xml/BWV 996 Allemande by Johann Sebastian Bach.musicxml,,0.0,0.90625,3,1.960369163952226,0.7375328083989501,0.5652173913043478,0.7100977198697068,5,0.0,1.2402597402597402,382,70.0
1,Alman,Robert Johnson,8,4,II,Renaissance,found,dada_gp,,"datasets/DadaGP-v1.1/J/Johnson, Robert/Johnson, Robert - Alman.gp3.tokens.txt","datasets/DadaGP-v1.1/J/Johnson, Robert/Johnson, Robert - Alman.gp3",,"verified_pieces/dada/xml/Johnson, Robert - Alman.musicxml",,0.0091324200913242,0.6428571428571429,3,1.5542813455657492,0.7009966777408638,0.5357142857142857,0.7660550458715596,5,0.0,1.3789954337899544,302,70.0
1,Alman,John Dowland,4,2,IV,Renaissance,found,pdf,pdf-20260524T103936Z-3-001/pdf/Lady Hunsdon Alman by John Dowland.pdf,,,,verified_pieces/pdf/xml/Lady Hunsdon Alman by John Dowland.musicxml,,0.0,0.7682926829268293,2,1.9986876640419948,0.6155844155844156,0.4339622641509434,0.4921259842519685,5,0.0,1.5137254901960784,386,66.0
1,Altair,Agustin Barrios Mandore,10,5,IX,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/barrios-altair.pdf,,,,verified_pieces/pdf/xml/barrios-altair.musicxml,,0.03902439024390244,1.2980769230769231,5,1.9191176470588236,0.5128205128205128,0.5,0.7254901960784313,5,0.0,1.7170731707317073,352,160.0
1,An Malvina,Johann Kaspar Mertz,8,4,X,Romantic,found,gaps,,,,NY1wc,datasets/gaps_v1/readable_musicxml/Johann Kaspar Mertz - An Malvina.xml,,0.0008688097306689834,0.5,2,1.526231884057971,0.5486725663716814,0.7244701348747592,0.9660869565217391,5,0.0,1.0807993049522155,1244,
1,Andante,Dionisio Aguado,1,1,II,Classical,found,dada_gp,,"datasets/DadaGP-v1.1/A/Aguado, Dionso/Aguado, Dionso - Andante.gp3.tokens.txt","datasets/DadaGP-v1.1/A/Aguado, Dionso/Aguado, Dionso - Andante.gp3",,"verified_pieces/dada/xml/Aguado, Dionso - Andante.musicxml",,0.0,0.0,0,1.3388429752066116,0.9008264462809917,1.0,1.4545454545454546,4,0.0,1.0,122,120.0
1,"Andante Allegro, Op. 6 no. 2",Fernando Sor,4,3,V,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 6 No 2 by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 6 No 2 by Fernando Sor.musicxml,,0.0,0.6142857142857143,2,6.848484848484849,0.5680473372781065,0.0,0.7878787878787878,3,0.0,1.7,170,120.0
1,"Andante, Op. 241 no. 17",Ferdinando Carulli,3,2,III,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/carulli-op241-17.pdf,,,,verified_pieces/pdf/xml/carulli-op241-17.musicxml,gaps_v1/musicxml/Andantino in G Major by Ferdinando Carulli.xml,0.0,1.0638297872340425,2,1.2771535580524345,0.47333333333333333,0.6428571428571429,0.6404494382022472,3,0.0,1.6777777777777778,151,66.0
1,"Andante, Op. 241 no. 5",Ferdinando Carulli,1,1,II,Classical,found,gaps,,,,cV1wc,datasets/gaps_v1/readable_musicxml/Ferdinando Carulli - Opus 241 No. 5.xml,gaps_v1/musicxml/Andantino in G Major by Ferdinando Carulli.xml,0.0,0.0,0,1.460122699386503,0.7300613496932515,0.7484662576687117,1.2883435582822085,4,0.0,1.0,164,
1,"Andante, Op. 35 no. 1",Fernando Sor,1,1,I,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 35 No1 (Andante in C) by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 35 No1 (Andante in C) by Fernando Sor.musicxml,gaps_v1/musicxml/Opus 35 No 17 in D by Fernando Sor.xml,0.0,0.6590909090909091,2,1.48,0.6436781609195402,0.65625,0.84,2,0.0,1.3888888888888888,175,160.0
1,"Andante, Op. 35 no. 13",Fernando Sor,3,2,III,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 35 No 13 in C by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 35 No 13 in C by Fernando Sor.musicxml,gaps_v1/musicxml/Opus 35 No 17 in D by Fernando Sor.xml,0.0,1.1147540983606556,21,2.0963541666666665,0.7019607843137254,0.8955223880597015,1.0885416666666667,3,0.0,1.3264248704663213,256,75.0
1,"Andante, Op. 44 no. 15",Fernando Sor,4,3,V,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 44 No 15 in D Major by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 44 No 15 in D Major by Fernando Sor.musicxml,,0.0,0.9285714285714286,3,2.00561797752809,0.7086956521739131,0.37623762376237624,0.47752808988764045,4,0.0,1.2905027932960893,231,120.0
1,"Andante, Op. 45 no. 5",Fernando Sor,9,5,V,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 45 No 5 Petite Piece in A by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 45 No 5 Petite Piece in A by Fernando Sor.musicxml,gaps_v1/musicxml/sor-op45-5.xml,0.007285974499089253,0.554140127388535,3,2.0812043795620436,0.6414342629482072,0.7016129032258065,1.0766423357664234,5,0.0,1.3734061930783241,754,100.0
1,Andantino in C; Op. 35 no. 2,Fernando Sor,1,1,I,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 35 No 2 by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 35 No 2 by Fernando Sor.musicxml,gaps_v1/musicxml/Opus 35 No 17 in D by Fernando Sor.xml,0.0,0.5333333333333333,2,1.3630136986301369,0.5691056910569106,0.8333333333333334,0.5205479452054794,2,0.0,1.6756756756756757,124,100.0
1,"Andantino, Op. 39 no. 2",Anton Diabelli,2,1,I,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 39 No 2 by Anton Diabelli.pdf,,,,verified_pieces/pdf/xml/Opus 39 No 2 by Anton Diabelli.musicxml,,0.0,0.8,2,2.392592592592593,0.6231884057971014,0.9333333333333333,1.0222222222222221,4,0.0,1.5217391304347827,70,140.0
1,"Andantino, Op. 44 no. 3",Fernando Sor,4,2,II,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Op 44 No 3 (Waltz of the Robins) by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Op 44 No 3 (Waltz of the Robins) by Fernando Sor.musicxml,,0.0,0.62,2,1.49,0.6618357487922706,0.7857142857142857,0.8466666666666667,4,0.0,1.3774834437086092,208,140.0
1,"Andantino, Op. 44 no. 9",Fernando Sor,3,2,II,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/sor-op44-9.pdf,,,,verified_pieces/pdf/xml/sor-op44-9.musicxml,,0.0,0.9642857142857143,3,1.6619047619047616,0.4596774193548387,0.46153846153846156,0.44285714285714284,3,0.0,1.7605633802816902,125,116.0
1,"Andantino, Op. 6 no. 8",Fernando Sor,6,2,V,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 6 No 8 by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 6 No 8 by Fernando Sor.musicxml,,0.0,1.202247191011236,3,1.3358024691358024,0.4554794520547945,0.5,0.25925925925925924,3,0.0,2.1544117647058822,293,
1,"Andantino, Op. 60 no. 21",Matteo Carcassi,7,4,VII,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 21 in A by Matteo Carcassi.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 21 in A by Matteo Carcassi.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.003367003367003367,1.0267857142857142,3,1.5861486486486487,0.5077821011673151,0.05384615384615385,0.17905405405405406,2,0.0,1.734006734006734,515,120.0
1,"Andantino, Op. 60 no. 8",Matteo Carcassi,4,2,III,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 8 in E by Matteo Carcassi.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 8 in E by Matteo Carcassi.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.0,0,5.6,0.8625,0.73125,1.05,5,0.0,1.0,161,120.0
1,"Anglaise, Op. 121 no. 6",Ferdinando Carulli,1,1,I,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 121 No 6 Anglaise by Ferdinando Carulli.pdf,,,,verified_pieces/pdf/xml/Opus 121 No 6 Anglaise by Ferdinando Carulli.musicxml,,0.0,0.5111111111111111,2,2.120967741935484,0.6686046511627907,0.7096774193548387,1.403225806451613,4,0.0,1.384,173,100.0
1,Angostura (Valse Venezolano),Antonio Lauro,10,5,XII,Modern,found,pdf,pdf-20260524T103936Z-3-001/pdf/Angostura by Antonio Lauro.pdf,,,,verified_pieces/pdf/xml/Angostura by Antonio Lauro.musicxml,,0.0,0.6341463414634146,3,2.2771535580524342,0.6117886178861789,0.8054054054054054,1.0702247191011236,5,0.0,1.380952380952381,493,180.0
1,Arabescos (Estudio No. 4),Agustin Barrios Mandore,11,6,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Arabescos (Estudio No 4) by Agustin Barrios Mangore.pdf,,,,verified_pieces/pdf/xml/Arabescos (Estudio No 4) by Agustin Barrios Mangore.musicxml,,0.0,0.2857142857142857,2,2.1847903340440658,0.8810020876826722,0.4857142857142857,0.5415778251599147,5,0.0,1.0212765957446808,480,120.0
1,Asturias (Leyenda) (Theme),Isaac Albeniz,8,4,VII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Asturias-Leyenda by Isaac Albeniz.pdf,,,,verified_pieces/pdf/xml/Asturias-Leyenda by Isaac Albeniz.musicxml,,0.008333333333333333,1.5166666666666666,4,4.1145290232881475,0.7385398981324278,0.8720626631853786,1.5443169968717414,5,0.0,1.228125,1179,120.0
1,"Ay, Ay, Ay!...",Agustin Barrios Mangore,9,7,All,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Ay Ay Ay by Agustin Barrios Mangore.pdf,,,,verified_pieces/pdf/xml/Ay Ay Ay by Agustin Barrios Mangore.musicxml,,0.004878048780487805,0.7083333333333334,4,1.6397718011409945,0.5364041604754829,0.532051282051282,0.9046454767726161,5,0.0,1.6439024390243901,674,85.0
1,Bagatelle,Ludwig van Beethoven,5,3,IV,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Bagatelle 1 by Ludwig Van Beethoven.pdf,,,,verified_pieces/pdf/xml/Bagatelle 1 by Ludwig Van Beethoven.musicxml,,0.010752688172043012,0.9791666666666666,3,1.3369565217391304,0.5238095238095238,0.45,0.358695652173913,5,0.0,1.8172043010752688,169,120.0
1,Ballet,Elias Mertel,6,3,VII,Renaissance,found,pdf,pdf-20260524T103936Z-3-001/pdf/Ballet by Elias Mertel.pdf,,,,verified_pieces/pdf/xml/Ballet by Elias Mertel.musicxml,,0.0,0.7441860465116279,3,2.345628415300546,0.6404494382022472,0.5714285714285714,0.6147540983606558,4,0.0,1.4552845528455285,179,110.0
1,Balleto,Jean-Baptiste Besard,6,3,III,Renaissance,found,pdf,pdf-20260524T103936Z-3-001/pdf/Balleto by Jean Baptiste Besard.pdf,,,,verified_pieces/pdf/xml/Balleto by Jean Baptiste Besard.musicxml,,0.004807692307692308,0.6527777777777778,3,1.6235909822866346,0.6024096385542169,0.4155844155844156,0.45410628019323673,4,0.0,1.6009615384615385,333,120.0
1,Batalla (Battle),Gaspar Sanz,3,2,II,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/Batalla by Gaspar Sanz.pdf,,,,verified_pieces/pdf/xml/Batalla by Gaspar Sanz.musicxml,,0.0,0.19047619047619047,2,1.6141975308641974,0.5903614457831325,0.36363636363636365,0.48148148148148145,3,0.0,1.5272727272727273,84,120.0
